#EXPORTTYPE:DATA ALL
#FILE:MoC desorb Ar 1000C 20Kpm.ngb-sss
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:desorb 1000C
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 409C/CD
#PROJECT:
#DATE/TIME:06.07.2017 10:50
#CORR. FILE:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:
#OPERATOR:
#REMARK:MFC 2 S.P. = 60 SCCM (Ar)  MFC 3 S.P. = 20 SCCM (Ar)
#SAMPLE:MoC SKN 2-14-3
#SAMPLE MASS /mg:80.5
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:166
#REFERENCE CRUCIBLE MASS /mg:0
#GAS 1:AIR(80/20)
#FLOW RATE 1 /(ml/min):0
#GAS 2:ARGON
#FLOW RATE 2 /(ml/min):60
#DSC RANGE /µV:5000
#TG RANGE /mg:50000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:25.0°C....1000.0°C/-99.0....20.0K/min
#SEGMENT:S1-3/3
#SEG. 1:25.0°C/20.0(K/min)/1000.0°C
#SEG. 2:1000.0°C/01:00/1000.0°C
#SEG. 3:1000.0°C/99.0(K/min)/100.0°C

##Temp./°C;Time/min;DSC/uV;Mass/%;Sensit./(uV/mW);Segment
155.45900; 11.08000;      -3.78750; 99.97516;1.00000;1
155.89799; 11.10000;      -3.84500; 99.97516;1.00000;1
156.32700; 11.12000;      -3.92250; 99.97516;1.00000;1
156.78799; 11.14000;      -3.98625; 99.97516;1.00000;1
157.21899; 11.16000;      -4.05500; 99.96894;1.00000;1
157.66299; 11.18000;      -4.13000; 99.96894;1.00000;1
158.09500; 11.20000;      -4.20625; 99.96894;1.00000;1
158.53900; 11.22000;      -4.27250; 99.96894;1.00000;1
158.97701; 11.24000;      -4.34500; 99.96894;1.00000;1
159.42900; 11.26000;      -4.41250; 99.96894;1.00000;1
159.86700; 11.28000;      -4.48250; 99.96894;1.00000;1
160.32700; 11.30000;      -4.55250; 99.96273;1.00000;1
160.76199; 11.32000;      -4.62625; 99.96273;1.00000;1
161.20500; 11.34000;      -4.70250; 99.96273;1.00000;1
161.64799; 11.36000;      -4.77500; 99.96273;1.00000;1
162.09399; 11.38000;      -4.84375; 99.95652;1.00000;1
162.54300; 11.40000;      -4.92125; 99.95652;1.00000;1
162.98300; 11.42000;      -4.99500; 99.95652;1.00000;1
163.43300; 11.44000;      -5.06250; 99.95652;1.00000;1
163.87300; 11.46000;      -5.14625; 99.95652;1.00000;1
164.31900; 11.48000;      -5.21875; 99.95031;1.00000;1
164.77200; 11.50000;      -5.29875; 99.95031;1.00000;1
165.21800; 11.52000;      -5.36875; 99.95031;1.00000;1
165.65700; 11.54000;      -5.45125; 99.95031;1.00000;1
166.10400; 11.56000;      -5.52500; 99.94410;1.00000;1
166.55701; 11.58000;      -5.60625; 99.94410;1.00000;1
167.00101; 11.60000;      -5.68125; 99.94410;1.00000;1
167.45000; 11.62000;      -5.76875; 99.93789;1.00000;1
167.89700; 11.64000;      -5.84250; 99.93789;1.00000;1
168.34700; 11.66000;      -5.92250; 99.93789;1.00000;1
168.80701; 11.68000;      -5.99875; 99.93789;1.00000;1
169.25700; 11.70000;      -6.08250; 99.93789;1.00000;1
169.69501; 11.72000;      -6.16250; 99.93789;1.00000;1
170.13699; 11.74000;      -6.24000; 99.93168;1.00000;1
170.59599; 11.76000;      -6.32375; 99.93168;1.00000;1
171.04900; 11.78000;      -6.41250; 99.93168;1.00000;1
171.50101; 11.80000;      -6.49500; 99.93168;1.00000;1
171.95300; 11.82000;      -6.58625; 99.93168;1.00000;1
172.41200; 11.84000;      -6.66750; 99.93168;1.00000;1
172.85300; 11.86000;      -6.75125; 99.93168;1.00000;1
173.30000; 11.88000;      -6.84000; 99.93168;1.00000;1
173.74500; 11.90000;      -6.92125; 99.93168;1.00000;1
174.20000; 11.92000;      -7.01250; 99.93168;1.00000;1
174.66100; 11.94000;      -7.10000; 99.93168;1.00000;1
175.10300; 11.96000;      -7.19625; 99.93168;1.00000;1
175.56799; 11.98000;      -7.27875; 99.93168;1.00000;1
176.02499; 12.00000;      -7.36500; 99.92547;1.00000;1
176.46700; 12.02000;      -7.46875; 99.92547;1.00000;1
176.93201; 12.04000;      -7.55625; 99.92547;1.00000;1
177.39000; 12.06000;      -7.64125; 99.92547;1.00000;1
177.84200; 12.08000;      -7.73875; 99.91925;1.00000;1
178.29700; 12.10000;      -7.82875; 99.91925;1.00000;1
178.75900; 12.12000;      -7.93375; 99.91925;1.00000;1
179.20700; 12.14000;      -8.02250; 99.91925;1.00000;1
179.65900; 12.16000;      -8.11625; 99.91925;1.00000;1
180.12000; 12.18000;      -8.21125; 99.91925;1.00000;1
180.59801; 12.20000;      -8.30875; 99.91304;1.00000;1
181.04800; 12.22000;      -8.40125; 99.91304;1.00000;1
181.49100; 12.24000;      -8.51375; 99.91304;1.00000;1
181.94701; 12.26000;      -8.60625; 99.91304;1.00000;1
182.41299; 12.28000;      -8.70500; 99.90683;1.00000;1
182.87801; 12.30000;      -8.80500; 99.90683;1.00000;1
183.32100; 12.32000;      -8.91000; 99.90683;1.00000;1
183.80400; 12.34000;      -9.00625; 99.90683;1.00000;1
184.25800; 12.36000;      -9.11000; 99.90062;1.00000;1
184.72000; 12.38000;      -9.21875; 99.90062;1.00000;1
185.16499; 12.40000;      -9.31500; 99.90062;1.00000;1
185.63901; 12.42000;      -9.42750; 99.90062;1.00000;1
186.09900; 12.44000;      -9.53500; 99.89441;1.00000;1
186.55499; 12.46000;      -9.63375; 99.89441;1.00000;1
187.02499; 12.48000;      -9.74625; 99.89441;1.00000;1
187.49001; 12.50000;      -9.86001; 99.89441;1.00000;1
187.94701; 12.52000;      -9.96751; 99.88820;1.00000;1
188.39600; 12.54000;     -10.07500; 99.88820;1.00000;1
188.87801; 12.56000;     -10.18126; 99.88820;1.00000;1
189.33400; 12.58000;     -10.29000; 99.88820;1.00000;1
189.80099; 12.60000;     -10.41001; 99.88199;1.00000;1
190.27699; 12.62000;     -10.52001; 99.88199;1.00000;1
190.72501; 12.64000;     -10.63626; 99.88199;1.00000;1
191.20000; 12.66000;     -10.74251; 99.88199;1.00000;1
191.66299; 12.68000;     -10.85501; 99.88199;1.00000;1
192.12300; 12.70000;     -10.96626; 99.87578;1.00000;1
192.59200; 12.72000;     -11.08126; 99.87578;1.00000;1
193.05499; 12.74000;     -11.20626; 99.87578;1.00000;1
193.51900; 12.76000;     -11.32001; 99.87578;1.00000;1
193.99300; 12.78000;     -11.44376; 99.86957;1.00000;1
194.45599; 12.80000;     -11.55251; 99.86957;1.00000;1
194.92700; 12.82000;     -11.67376; 99.86957;1.00000;1
195.39101; 12.84000;     -11.78751; 99.86335;1.00000;1
195.84500; 12.86000;     -11.92126; 99.86335;1.00000;1
196.31799; 12.88000;     -12.02876; 99.86335;1.00000;1
196.80000; 12.90000;     -12.15001; 99.86335;1.00000;1
197.25301; 12.92000;     -12.26751; 99.85714;1.00000;1
197.72701; 12.94000;     -12.38126; 99.85714;1.00000;1
198.19600; 12.96000;     -12.50626; 99.85093;1.00000;1
198.66299; 12.98000;     -12.63376; 99.85093;1.00000;1
199.13800; 13.00000;     -12.75501; 99.85093;1.00000;1
199.61600; 13.02000;     -12.87376; 99.85093;1.00000;1
200.08299; 13.04000;     -12.98501; 99.84472;1.00000;1
200.54601; 13.06000;     -13.11001; 99.84472;1.00000;1
201.02699; 13.08000;     -13.23001; 99.83851;1.00000;1
201.48801; 13.10000;     -13.35626; 99.83851;1.00000;1
201.97400; 13.12000;     -13.47626; 99.83230;1.00000;1
202.43500; 13.14000;     -13.59501; 99.83230;1.00000;1
202.89900; 13.16000;     -13.72001; 99.83230;1.00000;1
203.36800; 13.18000;     -13.83751; 99.82609;1.00000;1
203.84200; 13.20000;     -13.96501; 99.82609;1.00000;1
204.31500; 13.22000;     -14.07626; 99.82609;1.00000;1
204.79201; 13.24000;     -14.20126; 99.82609;1.00000;1
205.25800; 13.26000;     -14.31626; 99.82609;1.00000;1
205.73900; 13.28000;     -14.44876; 99.82609;1.00000;1
206.19800; 13.30000;     -14.56751; 99.82609;1.00000;1
206.67500; 13.32000;     -14.69376; 99.82609;1.00000;1
207.14900; 13.34000;     -14.80626; 99.81988;1.00000;1
207.63200; 13.36000;     -14.92376; 99.81988;1.00000;1
208.09700; 13.38000;     -15.05126; 99.81988;1.00000;1
208.58701; 13.40000;     -15.16876; 99.81366;1.00000;1
209.05299; 13.42000;     -15.28876; 99.81366;1.00000;1
209.51500; 13.44000;     -15.41376; 99.81366;1.00000;1
210.00400; 13.46000;     -15.52876; 99.80745;1.00000;1
210.47099; 13.48000;     -15.65126; 99.80745;1.00000;1
210.94400; 13.50000;     -15.76626; 99.80745;1.00000;1
211.42000; 13.52000;     -15.88001; 99.80124;1.00000;1
211.89301; 13.54000;     -16.00626; 99.80124;1.00000;1
212.37500; 13.56000;     -16.11751; 99.80124;1.00000;1
212.84000; 13.58000;     -16.23751; 99.79503;1.00000;1
213.29800; 13.60000;     -16.35626; 99.79503;1.00000;1
213.78101; 13.62000;     -16.46626; 99.78882;1.00000;1
214.25999; 13.64000;     -16.58876; 99.78882;1.00000;1
214.73801; 13.66000;     -16.69626; 99.78882;1.00000;1
215.21500; 13.68000;     -16.80751; 99.78261;1.00000;1
215.69400; 13.70000;     -16.92501; 99.78261;1.00000;1
216.15900; 13.72000;     -17.03501; 99.77640;1.00000;1
216.63699; 13.74000;     -17.14251; 99.77640;1.00000;1
217.11900; 13.76000;     -17.26251; 99.77019;1.00000;1
217.57700; 13.78000;     -17.36876; 99.77019;1.00000;1
218.06700; 13.80000;     -17.47751; 99.76398;1.00000;1
218.55600; 13.82000;     -17.58626; 99.76398;1.00000;1
219.00900; 13.84000;     -17.69376; 99.75776;1.00000;1
219.49300; 13.86000;     -17.80251; 99.75776;1.00000;1
219.96600; 13.88000;     -17.91751; 99.75155;1.00000;1
220.43900; 13.90000;     -18.02251; 99.75155;1.00000;1
220.91400; 13.92000;     -18.12376; 99.74534;1.00000;1
221.40900; 13.94000;     -18.22501; 99.74534;1.00000;1
221.87199; 13.96000;     -18.33501; 99.74534;1.00000;1
222.35100; 13.98000;     -18.44001; 99.73913;1.00000;1
222.82001; 14.00000;     -18.54376; 99.73913;1.00000;1
223.29900; 14.02000;     -18.64751; 99.73913;1.00000;1
223.76801; 14.04000;     -18.74876; 99.73292;1.00000;1
224.25700; 14.06000;     -18.84751; 99.73292;1.00000;1
224.72900; 14.08000;     -18.94626; 99.73292;1.00000;1
225.21201; 14.10000;     -19.05126; 99.73292;1.00000;1
225.68500; 14.12000;     -19.14751; 99.73292;1.00000;1
226.16200; 14.14000;     -19.24751; 99.73292;1.00000;1
226.63300; 14.16000;     -19.35126; 99.72671;1.00000;1
227.11200; 14.18000;     -19.44001; 99.72671;1.00000;1
227.58099; 14.20000;     -19.54001; 99.72671;1.00000;1
228.05600; 14.22000;     -19.63626; 99.72671;1.00000;1
228.53799; 14.24000;     -19.73251; 99.72050;1.00000;1
229.02100; 14.26000;     -19.82751; 99.72050;1.00000;1
229.50400; 14.28000;     -19.91126; 99.71429;1.00000;1
229.97400; 14.30000;     -20.00251; 99.71429;1.00000;1
230.44600; 14.32000;     -20.09626; 99.71429;1.00000;1
230.92999; 14.34000;     -20.18001; 99.71429;1.00000;1
231.40500; 14.36000;     -20.26876; 99.70807;1.00000;1
231.88800; 14.38000;     -20.35376; 99.70807;1.00000;1
232.36700; 14.40000;     -20.44126; 99.70186;1.00000;1
232.84100; 14.42000;     -20.53251; 99.70186;1.00000;1
233.31700; 14.44000;     -20.62251; 99.69565;1.00000;1
233.78600; 14.46000;     -20.69876; 99.69565;1.00000;1
234.26700; 14.48000;     -20.78001; 99.69565;1.00000;1
234.73199; 14.50000;     -20.86251; 99.68944;1.00000;1
235.21001; 14.52000;     -20.94626; 99.68944;1.00000;1
235.69501; 14.54000;     -21.02501; 99.68323;1.00000;1
236.16000; 14.56000;     -21.11126; 99.67702;1.00000;1
236.64200; 14.58000;     -21.18876; 99.67702;1.00000;1
237.10600; 14.60000;     -21.26876; 99.67081;1.00000;1
237.59300; 14.62000;     -21.34876; 99.67081;1.00000;1
238.07600; 14.64000;     -21.43376; 99.66460;1.00000;1
238.55600; 14.66000;     -21.51126; 99.66460;1.00000;1
239.02800; 14.68000;     -21.59126; 99.66460;1.00000;1
239.50700; 14.70000;     -21.67251; 99.66460;1.00000;1
239.97501; 14.72000;     -21.74126; 99.65839;1.00000;1
240.45599; 14.74000;     -21.82126; 99.65839;1.00000;1
240.92999; 14.76000;     -21.90501; 99.65217;1.00000;1
241.41901; 14.78000;     -21.98251; 99.65217;1.00000;1
241.89400; 14.80000;     -22.06126; 99.65217;1.00000;1
242.36800; 14.82000;     -22.14126; 99.64596;1.00000;1
242.84200; 14.84000;     -22.21876; 99.64596;1.00000;1
243.32300; 14.86000;     -22.29126; 99.64596;1.00000;1
243.80499; 14.88000;     -22.36626; 99.64596;1.00000;1
244.27699; 14.90000;     -22.44626; 99.63975;1.00000;1
244.75700; 14.92000;     -22.52126; 99.63975;1.00000;1
245.23801; 14.94000;     -22.60126; 99.63354;1.00000;1
245.70100; 14.96000;     -22.66876; 99.63354;1.00000;1
246.18201; 14.98000;     -22.74626; 99.62733;1.00000;1
246.66100; 15.00000;     -22.81126; 99.62733;1.00000;1
247.13100; 15.02000;     -22.89251; 99.62112;1.00000;1
247.61900; 15.04000;     -22.97376; 99.62112;1.00000;1
248.08600; 15.06000;     -23.02501; 99.61491;1.00000;1
248.56900; 15.08000;     -23.10751; 99.61491;1.00000;1
249.04601; 15.10000;     -23.16751; 99.61491;1.00000;1
249.51199; 15.12000;     -23.24501; 99.60870;1.00000;1
250.00500; 15.14000;     -23.32126; 99.60870;1.00000;1
250.46800; 15.16000;     -23.38876; 99.60248;1.00000;1
250.95000; 15.18000;     -23.45501; 99.60248;1.00000;1
251.41901; 15.20000;     -23.51876; 99.59627;1.00000;1
251.89900; 15.22000;     -23.59501; 99.59627;1.00000;1
252.37801; 15.24000;     -23.65876; 99.59627;1.00000;1
252.84801; 15.26000;     -23.72126; 99.59006;1.00000;1
253.32700; 15.28000;     -23.79251; 99.58385;1.00000;1
253.81000; 15.30000;     -23.85876; 99.58385;1.00000;1
254.27000; 15.32000;     -23.91626; 99.58385;1.00000;1
254.75101; 15.34000;     -23.98501; 99.57764;1.00000;1
255.22400; 15.36000;     -24.04626; 99.57764;1.00000;1
255.70799; 15.38000;     -24.10501; 99.57764;1.00000;1
256.18301; 15.40000;     -24.16626; 99.57764;1.00000;1
256.65100; 15.42000;     -24.22376; 99.57143;1.00000;1
257.14099; 15.44000;     -24.28126; 99.57143;1.00000;1
257.60699; 15.46000;     -24.34876; 99.56522;1.00000;1
258.08200; 15.48000;     -24.40251; 99.56522;1.00000;1
258.54599; 15.50000;     -24.45626; 99.55901;1.00000;1
259.04199; 15.52000;     -24.52376; 99.55901;1.00000;1
259.50800; 15.54000;     -24.58126; 99.55901;1.00000;1
259.98801; 15.56000;     -24.64501; 99.55280;1.00000;1
260.45499; 15.58000;     -24.70251; 99.55280;1.00000;1
260.93100; 15.60000;     -24.75626; 99.54658;1.00000;1
261.40900; 15.62000;     -24.81501; 99.54658;1.00000;1
261.89001; 15.64000;     -24.88126; 99.54037;1.00000;1
262.35901; 15.66000;     -24.93626; 99.54037;1.00000;1
262.82501; 15.68000;     -24.99626; 99.53416;1.00000;1
263.29901; 15.70000;     -25.05376; 99.53416;1.00000;1
263.77100; 15.72000;     -25.11876; 99.53416;1.00000;1
264.24399; 15.74000;     -25.17126; 99.52795;1.00000;1
264.71500; 15.76000;     -25.22251; 99.52795;1.00000;1
265.20499; 15.78000;     -25.28251; 99.52795;1.00000;1
